"MLS #","Status","ListPrice","SalePrice","Days On Market","Zip"
"10214778","CLOSD","$139,900","$142,755","1","38053"
"10205956","CLOSD","$159,000","$143,000","17","38111"
"10204332","CLOSD","$134,900","$143,000","7","38141"
"10213902","CLOSD","$143,000","$143,000","0","38127"
"10218429","CLOSD","$141,800","$143,000","0","38127"
"10203310","CLOSD","$154,000","$143,288","84","38111"
"10212198","CLOSD","$143,900","$143,900","0","38127"
"10205756","CLOSD","$159,900","$144,000","10","38117"
"10214980","CLOSD","$144,000","$144,000","0","38134"
"10206200","CLOSD","$184,000","$144,000","44","38104"
"10189333","CLOSD","$169,500","$144,000","148","38128"
"10207649","CLOSD","$149,900","$144,900","9","38111"
"10214225","CLOSD","$144,900","$144,900","44","38127"
"10209889","CLOSD","$152,500","$144,900","7","38114"
"10196070","CLOSD","$154,900","$145,000","9","38111"
"10208160","CLOSD","$145,000","$145,000","5","38114"
"10198418","CLOSD","$175,000","$145,000","9","38117"
"10198502","CLOSD","$145,000","$145,000","40","38111"
"10210858","CLOSD","$145,000","$145,000","82","38141"
"10202215","CLOSD","$159,900","$145,000","45","38141"
"10195238","CLOSD","$150,000","$145,000","3","38141"
"10209851","CLOSD","$155,900","$145,000","19","38118"
"10199411","CLOSD","$159,900","$145,000","29","38118"
"10203407","CLOSD","$145,000","$145,000","2","38016"
"10207585","CLOSD","$142,500","$145,000","2","38122"
"10195766","CLOSD","$149,900","$145,000","18","38111"
"10199162","CLOSD","$155,000","$145,000","18","38127"
"10205288","CLOSD","$145,000","$145,000","4","38127"
"10199271","CLOSD","$140,000","$145,000","6","38108"
"10202573","CLOSD","$145,500","$145,000","61","38127"
"10208545","CLOSD","$145,000","$145,000","7","38127"
"10195362","CLOSD","$152,000","$145,000","15","38128"
"10195925","CLOSD","$145,000","$145,000","1","38128"
"10192558","CLOSD","$150,000","$145,000","11","38126"
"10193324","CLOSD","$155,000","$145,500","13","38117"
"10209910","CLOSD","$150,000","$145,500","14","38125"
"10203387","CLOSD","$157,000","$146,000","13","38111"
"10208230","CLOSD","$149,000","$146,000","117","38111"
"10195817","CLOSD","$149,900","$146,000","18","38114"
"10201405","CLOSD","$159,900","$146,000","11","38128"
"10199311","CLOSD","$159,800","$146,500","148","38111"
"10207990","CLOSD","$149,900","$146,500","13","38109"
"10196657","CLOSD","$152,000","$147,000","57","38118"
"10213906","CLOSD","$147,000","$147,000","0","38127"
"10199107","CLOSD","$140,000","$147,000","7","38127"
"10207251","CLOSD","$150,000","$147,000","8","38106"
"10197338","CLOSD","$144,900","$147,400","4","38111"
"10211427","CLOSD","$139,000","$147,500","13","38053"
"10194441","CLOSD","$147,500","$147,500","121","38109"
"10197233","CLOSD","$145,000","$147,500","23","38127"
"10208927","CLOSD","$149,000","$147,510","0","38111"
"10213467","CLOSD","$147,800","$147,800","0","38127"
"10213523","CLOSD","$147,900","$147,900","15","38109"
"10209263","CLOSD","$159,900","$148,000","34","38111"
"10200060","CLOSD","$153,000","$148,000","16","38119"
"10211643","CLOSD","$158,000","$148,000","72","38111"
"10202116","CLOSD","$169,900","$148,000","20","38053"
"10198345","CLOSD","$148,000","$148,000","0","38053"
"10203057","CLOSD","$158,000","$148,500","11","38111"
"10214110","CLOSD","$148,900","$148,900","0","38127"
"10192136","CLOSD","$148,000","$149,000","17","38116"
"10205775","CLOSD","$159,900","$149,000","38","38111"
"10197287","CLOSD","$149,000","$149,000","22","38122"
"10210702","CLOSD","$149,900","$149,000","1","38122"
"10196994","CLOSD","$149,900","$149,000","19","38111"
"10196810","CLOSD","$149,900","$149,000","52","38128"
"10186684","CLOSD","$149,000","$149,000","69","38106"
"10207407","CLOSD","$149,000","$149,000","72","38134"
"10212913","CLOSD","$185,000","$149,500","7","38134"
"10189016","CLOSD","$155,000","$149,500","79","38128"
"10212693","CLOSD","$149,750","$149,750","5","38134"
"10205617","CLOSD","$149,900","$149,900","0","38111"
"10196005","CLOSD","$149,900","$149,900","83","38118"
"10200562","CLOSD","$149,900","$149,900","0","38109"
"10195319","CLOSD","$149,900","$149,900","80","38106"
"10211686","CLOSD","$189,000","$150,000","37","38141"
"10196349","CLOSD","$127,000","$150,000","18","38111"
"10193928","CLOSD","$150,000","$150,000","0","38109"
"10206092","CLOSD","$165,000","$150,000","45","38002"
"10208069","CLOSD","$190,000","$150,000","5","38141"
"10212551","CLOSD","$149,900","$150,000","6","38134"
"10209953","CLOSD","$160,000","$150,000","8","38134"
"10200865","CLOSD","$154,900","$150,000","26","38111"
"10203349","CLOSD","$135,000","$150,000","1","38111"
"10204293","CLOSD","$186,000","$150,000","38","38117"
"10213253","CLOSD","$149,900","$150,000","1","38109"
"10206133","CLOSD","$169,900","$150,000","83","38117"
"10205318","CLOSD","$150,000","$150,000","0","38135"
"10201815","CLOSD","$164,850","$150,000","119","38117"
"10201846","CLOSD","$148,000","$150,000","31","38111"
"10214037","CLOSD","$169,000","$150,000","2","38115"
"10201975","CLOSD","$160,000","$150,000","12","38141"
"10191679","CLOSD","$200,000","$150,000","35","38134"
"10211926","CLOSD","$180,000","$150,000","27","38115"
"10195953","CLOSD","$150,000","$150,000","5","38118"
"10201810","CLOSD","$150,000","$150,000","8","38116"
"10189485","CLOSD","$150,000","$150,000","57","38118"
"10206052","CLOSD","$150,000","$150,000","0","38109"
"10198888","CLOSD","$149,900","$150,000","9","38118"
"10211792","CLOSD","$150,000","$150,000","7","38118"
"10202673","CLOSD","$159,900","$150,000","26","38122"
"10195472","CLOSD","$175,000","$150,000","112","38016-4733"
"10186839","CLOSD","$149,900","$150,000","116","38053"
"10207393","CLOSD","$159,900","$150,000","36","38122"
"10195142","CLOSD","$170,000","$150,000","0","38127"
"10214265","CLOSD","$155,000","$150,000","17","38127"
"10193432","CLOSD","$160,000","$150,000","6","38128"
"10196001","CLOSD","$152,900","$150,000","99","38128"
"10197310","CLOSD","$150,000","$150,000","3","38128"
"10185890","CLOSD","$162,500","$150,000","163","38114"
"10202479","CLOSD","$162,900","$150,000","42","38128"
"10202658","CLOSD","$159,000","$150,000","24","38128"
"10203633","CLOSD","$145,000","$150,000","5","38128"
"10204386","CLOSD","$152,900","$150,000","116","38128"
"10205765","CLOSD","$150,000","$150,500","14","38016"
"10211837","CLOSD","$150,800","$150,800","0","38127"
"10194436","CLOSD","$159,900","$151,000","2","38125"
"10193051","CLOSD","$149,000","$151,000","11","38118"
"10198587","CLOSD","$165,000","$151,000","27","38116"
"10202725","CLOSD","$150,000","$151,000","60","38128"
"10204791","CLOSD","$153,901","$151,000","22","38128"
"10209132","CLOSD","$170,000","$151,250","3","38118"
"10197945","CLOSD","$154,900","$151,500","8","38128"
"10194281","CLOSD","$145,000","$152,000","4","38118"
"10208569","CLOSD","$150,000","$152,000","4","38118"
"10209706","CLOSD","$160,000","$152,000","14","38122"
"10205582","CLOSD","$158,000","$152,000","39","38127"
"10213609","CLOSD","$150,000","$152,000","22","38128"
"10208274","CLOSD","$152,500","$152,500","0","38109"
"10196664","CLOSD","$152,900","$152,900","58","38118"
"10200898","CLOSD","$169,900","$153,000","30","38111"
"10214628","CLOSD","$149,900","$153,000","1","38109"
"10208187","CLOSD","$153,000","$153,000","100","38109"
"10203777","CLOSD","$153,000","$153,000","19","38053"
"10218019","CLOSD","$168,500","$153,000","0","38128"
"10203219","CLOSD","$154,000","$154,000","22","38111"
"10196870","CLOSD","$157,000","$154,000","1","38114"
"10210570","CLOSD","$154,900","$154,000","4","38109"
"10191317","CLOSD","$170,000","$154,000","130","38002"
"10208552","CLOSD","$160,000","$154,000","0","38122"
"10194736","CLOSD","$169,000","$154,000","45","38122"
"10187326","CLOSD","$276,200","$154,500","138","38125"
"10204535","CLOSD","$154,900","$154,900","45","38122"
"10207774","CLOSD","$159,999","$155,000","75","38117"
"10205330","CLOSD","$172,900","$155,000","3","38111"
"10203365","CLOSD","$155,000","$155,000","78","38109"
"10203366","CLOSD","$155,000","$155,000","78","38109"
"10203587","CLOSD","$155,000","$155,000","33","38109"
"10203367","CLOSD","$155,000","$155,000","42","38109"
"10203617","CLOSD","$155,000","$155,000","33","38109"
"10203508","CLOSD","$155,000","$155,000","19","38116"
"10201679","CLOSD","$155,000","$155,000","27","38111"
"10201995","CLOSD","$155,000","$155,000","13","38111"
"10208788","CLOSD","$159,900","$155,000","8","38109"
"10213646","CLOSD","$164,900","$155,000","10","38117"
"10197532","CLOSD","$155,000","$155,000","23","38109"
"10190971","CLOSD","$157,400","$155,000","75","38111"
"10191021","CLOSD","$180,000","$155,000","188","38116"
"10196025","CLOSD","$155,400","$155,000","61","38116"
"10191624","CLOSD","$162,500","$155,000","10","38115"
"10211130","CLOSD","$165,000","$155,000","6","38141"
"10194483","CLOSD","$175,000","$155,000","40","38115"
"10196368","CLOSD","$169,900","$155,000","19","38118"
"10209583","CLOSD","$164,900","$155,000","16","38118"
"10198210","CLOSD","$179,900","$155,000","6","38109"
"10207372","CLOSD","$155,000","$155,000","6","38118"
"10218360","CLOSD","$180,000","$155,000","0","38018"
"10204230","CLOSD","$158,000","$155,000","5","38127"
"10208486","CLOSD","$165,000","$155,000","13","38127"
"10215412","CLOSD","$140,000","$155,000","2","38122"
"10215170","CLOSD","$155,000","$155,000","3","38127"
"10198211","CLOSD","$179,900","$155,000","6","38114"
"10199106","CLOSD","$150,000","$155,000","20","38127"
"10204346","CLOSD","$164,900","$155,000","104","38128"
"10196871","CLOSD","$150,000","$155,000","3","38128"
"10196677","CLOSD","$180,000","$155,000","14","38104"
"10194466","CLOSD","$160,000","$155,000","62","38128"
"10195772","CLOSD","$159,900","$155,000","68","38128"
"10211788","CLOSD","$155,500","$155,500","0","38108"
"10197998","CLOSD","$149,625","$155,500","17","38128"
"10195233","CLOSD","$159,900","$155,650","168","38116"
"10215472","CLOSD","$155,800","$155,800","0","38118"
"10189099","CLOSD","$150,000","$156,000","61","38127"
"10196679","CLOSD","$163,000","$157,000","0","38111"
"10209527","CLOSD","$157,000","$157,000","36","38109"
"10197474","CLOSD","$145,000","$157,000","34","38115"
"10195072","CLOSD","$179,901","$157,000","83","38116"
"10190827","CLOSD","$159,900","$157,000","108","38109"
"10201652","CLOSD","$157,000","$157,000","0","38109"
"10211087","CLOSD","$157,000","$157,000","0","38128"
"10192586","CLOSD","$164,900","$157,000","18","38122"
"10215645","CLOSD","$165,000","$157,500","8","38120"
"10189773","CLOSD","$169,900","$157,500","166","38141"
"10192833","CLOSD","$159,000","$157,500","29","38109"
"10198535","CLOSD","$170,000","$157,500","22","38016"
"10194537","CLOSD","$171,000","$158,000","67","38115"
"10200209","CLOSD","$160,000","$158,000","32","38128"
"10197992","CLOSD","$158,432","$158,432","1","38134"
"10192123","CLOSD","$164,900","$158,500","88","38111"
"10212539","CLOSD","$159,000","$159,000","27","38109"
"10204194","CLOSD","$159,000","$159,000","7","38111"
"10213298","CLOSD","$159,000","$159,000","2","38118"
"10187171","CLOSD","$159,900","$159,000","110","38128"
"10191991","CLOSD","$159,000","$159,000","20","38122"
"10194781","CLOSD","$155,900","$159,100","2","38115"
"10187715","CLOSD","$159,900","$159,900","130","38111"
"10207953","CLOSD","$159,900","$159,900","0","38109"
"10200257","CLOSD","$159,900","$159,900","3","38118"
"10170343","CLOSD","$159,900","$159,900","451","38112"
"10192524","CLOSD","$159,899","$159,900","7","38127"
"10191514","CLOSD","$169,900","$159,900","36","38134"
"10208467","CLOSD","$150,000","$160,000","4","38119"
"10195098","CLOSD","$160,000","$160,000","30","38111"
"10209298","CLOSD","$175,000","$160,000","32","38120"
"10208145","CLOSD","$169,900","$160,000","43","38117"
"10201174","CLOSD","$184,900","$160,000","66","38117"
"10196788","CLOSD","$175,000","$160,000","23","38119"
"10194459","CLOSD","$174,000","$160,000","4","38134"
"10209610","CLOSD","$164,900","$160,000","77","38115"
"10206558","CLOSD","$164,900","$160,000","11","38115"
"10187042","CLOSD","$189,900","$160,000","100","38119"
"10213270","CLOSD","$151,500","$160,000","4","38118"
"10199248","CLOSD","$159,900","$160,000","46","38109"
"10199713","CLOSD","$169,000","$160,000","0","38053"
"10204695","CLOSD","$165,000","$160,000","12","38118"
"10203799","CLOSD","$160,000","$160,000","21","38053"
"10203304","CLOSD","$160,000","$160,000","42","38118"
"10203278","CLOSD","$169,900","$160,000","58","38053"
"10194668","CLOSD","$160,000","$160,000","32","38108"
"10194660","CLOSD","$169,900","$160,000","3","38122"
"10204170","CLOSD","$150,000","$160,000","17","38127"
"10197045","CLOSD","$164,900","$160,000","66","38128"
"10192720","CLOSD","$185,000","$160,000","127","38053"
"10194086","CLOSD","$162,900","$161,000","73","38107"
"10210527","CLOSD","$164,900","$161,500","34","38127"
"10204519","CLOSD","$150,000","$161,500","4","38122"
"10194593","CLOSD","$150,000","$161,750","5","38119"
"10198955","CLOSD","$165,000","$162,000","2","38117"
"10198109","CLOSD","$185,000","$162,000","25","38119"
"10204146","CLOSD","$165,000","$162,000","13","38141"
"10193018","CLOSD","$164,900","$162,000","22","38118"
"10198927","CLOSD","$169,900","$162,440","52","38105"
"10210195","CLOSD","$162,500","$162,500","24","38111"
"10208165","CLOSD","$162,500","$162,500","0","38141"
"10191551","CLOSD","$172,500","$162,500","74","38107"
"10189391","CLOSD","$169,900","$162,500","99","38053"
"10208915","CLOSD","$167,500","$162,500","14","38104"
"10205855","CLOSD","$159,900","$162,700","48","38111"
"10208622","CLOSD","$162,800","$162,800","0","38118"
"10190473","CLOSD","$164,900","$162,900","5","38053"
"10216430","CLOSD","$162,900","$162,900","0","38128"
"10197495","CLOSD","$165,000","$163,000","5","38111"
"10213907","CLOSD","$168,500","$163,000","0","38118"
"10198726","CLOSD","$165,000","$163,000","3","38127"
"10205348","CLOSD","$165,000","$163,265","0","38127"
"10205406","CLOSD","$165,000","$163,265","0","38127"
"10205349","CLOSD","$165,000","$163,265","0","38127"
"10179883","CLOSD","$167,000","$163,265","56","38127"
"10194069","CLOSD","$173,000","$164,000","34","38111"
"10197544","CLOSD","$180,000","$164,000","108","38111"
"10211785","CLOSD","$164,900","$164,000","0","38109"
"10205553","CLOSD","$169,900","$164,000","31","38128"
"10209120","CLOSD","$175,000","$164,000","3","38128"
"10200195","CLOSD","$164,500","$164,500","9","38122"
"10209234","CLOSD","$164,900","$164,900","95","38116"
"10195995","CLOSD","$170,000","$164,900","91","38116"
"10200659","CLOSD","$164,900","$164,900","6","38111"
"10190866","CLOSD","$164,900","$164,900","43","38122"
"10210131","CLOSD","$159,900","$164,900","27","38128"
"10218015","CLOSD","$164,900","$164,900","0","38128"
"10196006","CLOSD","$164,900","$164,900","10","38128"
"10191782","CLOSD","$179,900","$165,000","142","38117"
"10216131","CLOSD","$175,000","$165,000","18","38117"
"10209700","CLOSD","$165,000","$165,000","28","38109"
"10214939","CLOSD","$169,999","$165,000","4","38116"
"10191063","CLOSD","$165,000","$165,000","31","38111"
"10194431","CLOSD","$164,999","$165,000","93","38109"
"10202963","CLOSD","$175,000","$165,000","5","38141"
"10206378","CLOSD","$165,000","$165,000","33","38116"
"10212067","CLOSD","$164,900","$165,000","11","38141"
"10209136","CLOSD","$165,000","$165,000","2","38115"
"10198388","CLOSD","$189,000","$165,000","12","38115"
"10206710","CLOSD","$165,000","$165,000","0","38108"
"10200064","CLOSD","$165,000","$165,000","14","38116"
"10202345","CLOSD","$170,000","$165,000","193","38118"
"10193701","CLOSD","$189,900","$165,000","9","38118"
"10180330","CLOSD","$164,990","$165,000","417","38002"
"10203180","CLOSD","$165,900","$165,000","11","38127"
"10200101","CLOSD","$165,000","$165,000","31","38111"
"10193823","CLOSD","$165,000","$165,000","21","38122"
"10206621","CLOSD","$174,800","$165,000","44","38122"
"10195254","CLOSD","$165,000","$165,000","2","38133"
"10199753","CLOSD","$165,000","$165,000","0","38108"
"10211892","CLOSD","$175,000","$165,000","6","38053"
"10212653","CLOSD","$165,000","$165,000","5","38127"
"10199754","CLOSD","$165,000","$165,000","0","38108"
"10195330","CLOSD","$165,000","$165,000","0","38018"
"10185652","CLOSD","$199,000","$165,000","158","38107"
"10211166","CLOSD","$249,900","$165,000","32","38135"
"10198120","CLOSD","$159,900","$165,000","0","38128"
"10188516","CLOSD","$167,500","$165,000","175","38127"
"10209532","CLOSD","$185,000","$165,000","39","38126"
"10191709","CLOSD","$170,000","$165,000","176","38112"
"10212229","CLOSD","$159,400","$165,000","17","38112"
